	selection	cdr_title_num	cdr_track_num	composer_name	artist_name	track_name	track_id	popularity	year_rec	danceability	energy	valence	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	tempo	norm_energy	norm_valence	quadrant	num_users	1	2	3	4	tenderness	sadness	joy	transcendence	power	tension	fear	peace	bitterness	anger	surprise	txt_free	txt_quad	txt_mood	pref	fam
598	latam	HEX6574	HEX6574-0004	Ada Falcón	not found	Para Ti Madre	4SblfM8wPu719N0XWe9YY2	0	                         2007-01-01	0.711	0.215	0.294	5	-6.275	0	0.154	0.992	0.0	0.0667	71.61	-0.520508206462266	-0.785822938951055	3	10.0	3.0	1.0	2.0	4.0	3.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	Antigua Esperançada Amargura melancòlica Vintage radio tierna ternura Admiración nostalgia	Slow_tempo Timbre Associations_to_a_thought Melody_contour Fast_tempo Harmony Note_durations Melody_contour Melody_contour Associations_to_a_thought Feel_like_singing Emotion_is_contagiousMemories_of_somebody/something Feel_pleasure Lyrics Lyrics Visualize_a_mental_image Keep_beat_with_fingers_or_feet Harmony Lyrics Lyrics Emotion_is_contagious Memories_of_somebody/something Lyrics	Memories_of_somebody/something Timbre Lyrics Melody_contour Associations_to_a_thought Lyrics Harmony Music_is_stimulating Lyrics Visualize_a_mental_image Memories_of_somebody/something Slow_tempo	0.4995004995004995	0.0
599	latam	HEX9299	HEX9299-0015	Carlos Gardel	not found	Tango Argentino	3NGGJr8lanDRhjVYnCvBMX	12	                         2020-07-14	0.657	0.213	0.633	4	-15.338	1	0.105	0.995	0.59	0.0908	125.681	-0.532579672830089	0.628976466194971	4	10.0	5.0	0.0	3.0	2.0	1.0	2.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	Añoranza Poder orgullo Nostalgic  Antigua Rythmisch amor tierna ENYORANÇA Asombro	Memories_of_somebody/something Keep_beat_with_fingers_or_feet Note_durations Slow_tempo Music_is_stimulating Keep_beat_with_fingers_or_feet Lyrics Harmony Music_is_stimulating Note_durations Minor_modeLyrics Melody_contour Emotion_is_contagious Associations_to_a_thought Harmony Consonance Lyrics Consonance Feel_pleasure Articulation_of_notes Lyrics	Associations_to_a_thought Changes_in_sound_level Lyrics Associations_to_a_thought Lyrics Music_is_stimulating Keep_beat_with_fingers_or_feet Consonance Memories_of_somebody/something Lyrics	0.4995004995004995	0.0
600	latam	KHX2422	KHX2422-0129	Nina Miranda	not found	Mama, Yo Quiero un Novio	2DEwQBCWoSnFNFSjEC5dzT	0	                         2013-08-16	0.62	0.19	0.639	4	-7.696	1	0.0495	0.766	0.0	0.0847	115.711	-0.671401536060058	0.654017163631183	4	8.0	5.0	0.0	0.0	3.0	1.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	Pícara Alegria pasión Uplifting Antigua passionale Kraftvoll serena	Facial_expressions Timbre High_sound_level Note_durations Slow_tempo Music_is_stimulating Harmony Want_to_dance_or_move Slow_tempoMusic_is_stimulating Harmony Lyrics Harmony Timbre Want_to_dance_or_move Timbre Associations_to_a_thought Consonance	Emotion_is_contagious Melody_contour Tempo_variability Memories_of_somebody/something Feel_pleasure Consonance Associations_to_a_thought Feel_like_singing	0.6242197253433208	0.0
601	latam	KHX1120	KHX1120-0010	Mabel González	not found	Maldito Tango	0q3gjwNndhBm6ynUlr5lxy	0	                         2007-06-11	0.683	0.125	0.606	9	-17.107	1	0.0642	0.89	0.0	0.0809	115.785	-1.06372419301432	0.516293327732013	4	13.0	7.0	0.0	1.0	5.0	5.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	Bailable Fatalidad Nostàlgia tranquilitat Nostalgic Vintage passionale  Emotional venecia animada amor Alegría amor	Melody_contour Associations_to_a_thought Changes_in_sound_level Low_sound_level Lyrics Slow_tempo Fast_tempo Articulation_of_notes Keep_beat_with_fingers_or_feet Articulation_of_notes Memories_of_somebody/something Melody_contour Lyrics Melody_contourHarmony Emotion_is_contagious Melody_contour Low_sound_level Timbre Memories_of_somebody/something Melody_contour Consonance Harmony Changes_in_sound_level Music_is_stimulating Melody_contour Low_sound_level Lyrics	Music_is_stimulating Emotion_is_contagious Melody_contour Low_sound_level Lyrics Memories_of_somebody/something Consonance Music_is_stimulating Lyrics Changes_in_sound_level Expectations_or_anticipations Melody_contour Want_to_dance_or_move Lyrics	0.7686395080707148	0.0
602	latam	KHX0012	KHX0012-0014	Los Calchakis	not found	Kurikinga	6BQT6TxyxYxxQ2BSb9TTLG	15	                         1985-11-15	0.549	0.14	0.779	9	-18.623	0	0.0727	0.939	0.145	0.115	173.75	-0.973188195255643	1.23830010380948	4	5.0	3.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Antigua Alegria Whimsical  Buenisima Sorpresa	Emotion_is_contagious Fast_tempo Slow_tempo Harmony Feel_like_singing Articulation_of_notesHarmony Articulation_of_notes Consonance Keep_beat_with_fingers_or_feet Memories_of_somebody/something Feel_like_singing Emotion_is_contagious Dissonance	Emotion_is_contagious Keep_beat_with_fingers_or_feet Want_to_dance_or_move Associations_to_a_thought Emotion_is_contagious Facial_expressions	0.7984031936127745	0.1996007984031936
603	latam	KHX1333	KHX1333-0011	Libertad Lamarque	not found	Tabaco	68ScXjv8UDh6pkNMotGJyR	0	                         2012-02-06	0.618	0.192	0.717	2	-12.969	1	0.0486	0.989	5.18e-06	0.354	95.086	-0.659330069692235	0.979546230301951	4	8.0	2.0	2.0	3.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	Desolación Nostalgia Nostalgic  Llorona cantares triste entusiasme Dolor	Associations_to_a_thought High_sound_level Slow_tempo Melody_contour Lyrics Melody_contour Harmony Changes_in_sound_level Left_me_in_awe Memories_of_somebody/somethingFacial_expressions Melody_contour Lyrics Associations_to_a_thought Memories_of_somebody/something Harmony Lyrics Harmony Lyrics Timbre Visualize_a_mental_image	Melody_contour Lyrics Memories_of_somebody/something Lyrics Lyrics Lyrics Feel_like_singing Lyrics Emotion_is_contagious Left_me_in_awe	0.7490636704119851	0.12484394506866417
604	latam	KHX1477	KHX1477-0011	Kallawaya	not found	Albita	2eNpYvE1FxgGlUjA17QxsB	1	                         2001-01-01	0.405	0.921	0.896	9	-9.358	0	0.0864	0.447	0.797	0.0793	177.726	2.0852011101495	1.172214724221	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
605	latam	KHX0249	KHX0249-0001	Ernesto Cavour	not found	Leño Verde	5eTWnAowFFywANDBhCLj2c	19	                         2008-12-09	0.393	0.612	0.753	10	-6.158	0	0.0714	0.74	0.808	0.0598	189.025	0.615575146932345	0.585246486832475	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
606	latam	KHX1107	KHX1107-0013	Ayopayamanta	not found	Diablada Cacharpaya	4yPE6nPODvR7ZBZHrF5yu1	0	                         2018-08-17	0.495	0.692	0.844	7	-10.528	1	0.0554	0.519	0.0105	0.211	130.978	0.996060833202159	0.958771728806993	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
607	latam	KHX2790	KHX2790-0005	Los Ruphay	not found	Jallalla! Italaque	5W6LpsvSdM8iNJCmtnm5Ms	0	                         2018-07-27	0.485	0.754	0.76	6	-6.452	1	0.1	0.61	0.00161	0.109	80.568	1.29093724006126	0.613979197753592	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	desconcertant	High_sound_levelHarmony Timbre	Harmony Emotion_is_contagious	0.0	0.0
608	latam	KHX0231	KHX0231-0011	Rumillajta	not found	Cori	3HycUeCkmEinktUoNbyJ41	8	                         1986-01-01	0.492	0.66	0.799	7	-10.174	1	0.102	0.758	0.0172	0.111	100.855	0.843866558694233	0.774061444314099	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
609	latam	KHX0863	KHX0863-0005	Ukamau	not found	Dominguitos	7uSuMFhalXtTyAAHU370T1	0	                         2014-05-06	0.318	0.723	0.422	4	-9.644	0	0.0831	0.779	0.0091	0.0958	85.176	1.14349903663171	-0.773400272437472	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
610	latam	KHX2981	KHX2981-0003	Los Ruphay	not found	Cacharpaya del Indio	1WWNRhppR7A4R3fQeAGuTm	0	                         2020-04-24	0.358	0.851	0.425	1	-6.309	1	0.0907	0.358	0.0	0.438	85.88	1.75227613466341	-0.761086253471279	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
611	latam	KHX2667	KHX2667-0007	Pukaj Wayra	not found	Chrisimanta	7oh759PGBO5Ec9Cw76USTL	0	1990	0.459	0.739	0.181	8	-12.745	1	0.528	0.0929	0.726	0.159	181.438	1.21959617388567	-1.76262646272163	2	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	hostil	Low_sound_levelArticulation_of_notes	Emotion_is_contagious	0.0	0.0
612	latam	KHX0863	KHX0863-0024	Los Rupay	not found	Hoy dia manana	4afeZ9svVAqlHT6VYt4T83	0	                         2013-07-23	0.311	0.886	0.387	9	-4.998	0	0.0854	0.745	0.000228	0.0749	84.662	1.91873862240646	-0.917063827043055	2	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Melody_contourHarmony	Associations_to_a_thought	0.0	0.0
613	latam	HEX1491	HEX1491-0004	Andanzas	not found	Volantin de Luz	3VARQfOcy4URYskaWYgGTL	0	                         1990-07-27	0.378	0.184	0.281	9	-16.222	0	0.0555	0.862	0.0814	0.0874	88.827	-1.42002327461116	-1.35215916384854	3	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pájaros	Low_sound_levelAssociations_to_a_thought	Minor_mode	0.9900990099009901	0.0
614	latam	KHX1690	KHX1690-0001	Luzmila Carpio	not found	Pachapaqariy	7igk4Q4vVW72m2aPyTlNhd	6	                         2003-01-01	0.209	0.164	0.0602	4	-14.972	0	0.0379	0.985	0.364	0.0556	71.813	-1.51514469617861	-2.25847095976033	3	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	tensión	Changes_in_sound_levelArticulation_of_notes	me teletransporta a una peli de terror	0.9900990099009901	0.0
615	latam	KHX0231	KHX0231-0001	Rumillajta	not found	Hoja de Coca	5sYYIgpT03k1EKGBSb77pa	29	                         1986-01-01	0.365	0.187	0.247	4	-16.267	0	0.113	0.798	0.691	0.107	69.931	-1.40575506137604	-1.49171804546539	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
616	latam	KHX2790	KHX2790-0007	Los Ruphay	not found	Jallpa Jailliy	5kCOIkS1LWYzLNPKVgTUWG	0	                         2018-07-27	0.466	0.326	0.296	10	-8.52	0	0.0324	0.777	0.00587	0.124	97.221	-0.744661181482237	-1.29058906901757	3	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pluja	Slow_tempoConsonance	Articulation_of_notes	0.0	0.0
617	latam	HEX1491	HEX1491-0002	Andanzas	not found	Subo	4fDeVFjHtZqWZl9kpgknXS	0	                         1990-07-27	0.327	0.0656	0.463	2	-21.341	0	0.0376	0.973	0.00935	0.105	180.802	-1.98314209029048	-0.605108679899503	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
618	latam	KHX2177	KHX2177-0006	Sukay	not found	Esta Noche es Noche Buena	6QxSohKYmPzwH4OWuwl2Yr	3	                         1993-01-01	0.478	0.37	0.845	4	-9.772	0	0.0405	0.758	3.7e-05	0.169	109.138	-0.53539405403384	0.962876401795723	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
619	latam	KHX0625	KHX0625-0002	Alturas	not found	Encuentros	1jJYIlwQkcEinc62QpSZpc	4	                         1997-01-01	0.501	0.411	0.649	11	-12.293	0	0.0599	0.36	0.323	0.103	126.305	-1.0	1.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
620	latam	KHX1690	KHX1690-0008	Luzmila Carpio	not found	Irpa Achachilanaka	2NXHKW2KO4iEYFaiZvUMjp	6	                         2003-01-01	0.471	0.152	0.126	2	-12.657	1	0.0452	0.938	0.00665	0.117	124.595	-1.0	1.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
621	latam	KHX0667	KHX0667-0013	Los Koyas	not found	El Condor Pasa	5lbFfkfgUgP3JR54269VOd	12	1994	0.316	0.448	0.198	7	-15.475	1	0.133	0.19	0.0207	0.14	165.705	-1.0	1.0	4	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Nostalgica	HarmonyAssociations_to_a_thought	Visualize_a_mental_image	0.9900990099009901	0.9900990099009901
622	latam	KHX2177	KHX2177-0005	Sukay	not found	La Pergrinacion	3qHecy8by7YzGPN5mu7WnF	3	                         1993-01-01	0.478	0.355	0.777	9	-12.336	0	0.0286	0.28	0.012	0.099	142.583	-1.0	1.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
623	latam	HEX0964	HEX0964-0002	Héctor Lavoe	not found	Mi Gente	7epwpv5eX5E5rJLOKMBKS4	54	                         1975-12-31	0.483	0.874	0.897	3	-3.413	1	0.108	0.368	1.66e-05	0.132	110.686	1.21745785623777	0.770058380051835	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
624	latam	HEX6220	HEX6220-0002	Marc Anthony	not found	Si Tu No Te Fueras	5gRreZsft1l9s8hAX3TiFD	2	                         2020-11-13	0.429	0.88	0.888	5	-7.667	1	0.0458	0.628	1.03e-05	0.533	163.762	1.24813786586076	0.727103999558066	1	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	poder	Melody_contourFast_tempo	Note_durations	0.0	0.0
625	latam	HEX6077	HEX6077-0007	Eddie Palmieri	Ismael Quintana	Oyelo Que Te Conviene	3mmKne4HkfYjExiU79Iu1A	16	                         1964-12-31	0.496	0.811	0.864	4	-7.851	0	0.0442	0.763	0.211	0.427	112.233	0.895317755196322	0.612558984908017	1	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Diversión	HarmonyFast_tempo Want_to_dance_or_move	Harmony Want_to_dance_or_move Fast_tempo	0.9900990099009901	0.0
626	latam	JK86926	JK86926-0005	Ricky Martin	not found	Te Voy A Conquistar (Vou Te Conquistar)	66lcgny4yKTGMXycNmqelM	19	                         1991-11-26	0.457	0.772	0.909	5	-15.418	1	0.0359	0.263	1.35e-05	0.357	94.378	0.695897692646858	0.82733088737686	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
627	latam	KHX1028	KHX1028-0001	Cuarteto Mayari	not found	Anamú	371CadikP3WjRKqPSkrmvk	0	                         2012-07-10	0.486	0.909	0.961	3	-3.729	0	0.0946	0.599	0.00559	0.322	110.825	1.39642457903857	1.07551175245197	1	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	divertida	Fast_tempoMelody_contour	Facial_expressions Want_to_dance_or_move	0.9900990099009901	0.0
628	latam	HEX7516	HEX7516-0001	Son By Four	not found	A Puro Dolor - Salsa Version	6M03z3sBED3z2dVJgt7F7j	40	                         2007-07-24	0.469	0.877	0.571	1	-4.915	1	0.0492	0.314	0.0	0.4	89.337	1.23279786104926	-0.785844735611336	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
629	latam	HEX7566	HEX7566-0013	LA INDIA	not found	Traición - Pop-Balada	2STybXligWLcStuyjA3PDZ	0	                         2003-03-17	0.481	0.766	0.223	7	-3.18	1	0.0909	0.204	0.000211	0.171	149.973	0.665217683023863	-2.44674744803705	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
630	latam	JK195820	JK195820-0008	Calle 13	not found	Adentro	5NOtC9vnvCuEy6IaNflffX	59	                         2014-02-28	0.333	0.808	0.518	4	-6.476	0	0.26	0.452	0.0	0.427	82.15	0.879977750384825	-1.0387983096302	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
631	latam	JK220615	JK220615-0010	Residente	Bombino	La Sombra (feat. Bombino)	42Un8jrXPAW52iHore0c2t	38	                         2017-03-31	0.395	0.866	0.441	11	-6.264	0	0.159	0.0152	1.91e-06	0.107	92.995	1.17655117674044	-1.4062968982991	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
632	latam	JK187704	JK187704-0008	AJ Davila	Lola Pistola	Es Verano Ya	6GpAcQZTJbkJmNU2KJ2NKa	12	                         2014-02-18	0.487	0.999	0.456	0	-1.483	1	0.11	0.29	0.000168	0.699	147.427	1.85662472338348	-1.33470626414282	2	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	irreverència	Emotion_is_contagious High_sound_levelLyrics Want_to_dance_or_move	Timbre Music_is_stimulating	0.9900990099009901	0.0
633	latam	HEX11582	HEX11582-0030	Coke	not found	Sabor A Mi	3ebI4wZJtOzp2io2tyhdol	0	                         2013-07-26	0.432	0.406	0.542	0	-8.007	1	0.0269	0.781	0.0	0.366	79.589	-1.1755828943558	-0.924253294980146	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
634	latam	HEX1617	HEX1617-0005	Cheo Feliciano	Tito Puente	Oh Vida	1y88ihTnDb6WEyFBebUR1Y	1	                         1979-01-01	0.428	0.429	0.298	8	-7.864	1	0.0278	0.931	0.000106	0.304	82.772	-1.05797619080099	-2.08879427725565	3	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	agonitzant	Slow_tempoArticulation_of_notes	Lyrics Emotion_is_contagious	0.9900990099009901	0.0
635	latam	HEX4527	HEX4527-0005	Pedro Flores	not found	Sin Bandera	6ezyIiPBxGyIO70Eex23ff	0	                         2012-03-20	0.43	0.242	0.353	5	-13.054	0	0.0544	0.965	4.2e-05	0.124	101.046	-2.01416982405099	-1.82629528534929	3	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	dolorosa	Slow_tempo Low_sound_levelMelody_contour Note_durations	Emotion_is_contagious	0.0	0.0
636	latam	HEX4518	HEX4518-0016	Tito Gomez	Orquesta Riverside	Alma Con Alma	5If50NnehMpnjnCY9Biwk9	3	                         1997-06-02	0.321	0.261	0.395	0	-9.642	0	0.0305	0.965	0.000509	0.198	186.272	-1.91701646024484	-1.6258415097117	3	3.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	amor Amor Estima	Harmony Slow_tempo Slow_tempo Slow_tempoAssociations_to_a_thought Consonance Harmony Lyrics Goosebumps_or_chills	Feel_pleasure Lyrics Lyrics	0.6644518272425249	0.0
637	latam	JK236470	JK236470-0006	Luis Fonsi	not found	Dime Que No Te Iras	1NP2PmbNcmfWD5xxd6T5nD	45	                         2019-02-01	0.358	0.387	0.159	7	-10.182	1	0.0968	0.543	0.0	0.0553	55.92	-1.27273625816195	-2.75220082043718	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
638	latam	HEX1614	HEX1614-0001	Ray Barretto	not found	Margie	468KewwnYDaGofS7CHhR3K	45	                         1966-05-03	0.484	0.503	0.882	5	-9.83	0	0.0868	0.756	1.1e-05	0.144	98.461	-0.679589405450727	0.698467745895554	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
639	latam	JK220615	JK220615-0002	Residente	not found	Somos Anormales	0Arb33pBjt2hbNyuMpHUfc	48	                         2017-03-31	0.693	0.933	0.391	6	-3.812	0	0.176	0.00231	1.43e-05	0.101	108.0	-1.51914461753054	1.64493234548671	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
640	latam	JK220615	JK220615-0008	Residente	not found	Guerra	04zodNGYYLI7Q7DsFgQAql	52	                         2017-03-31	0.519	0.748	0.297	9	-5.938	1	0.075	0.0997	0.0	0.12	150.045	-0.57317765415488	2.0935669861994	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
641	latam	HEX4666	HEX4666-0002	"Pete ""El Conde"" Rodriguez"	not found	Areito A Sonar	70KrnccGwHhApNBwsosMKZ	11	                         1977-12-31	0.533	0.523	0.953	7	-10.611	0	0.0361	0.725	0.00241	0.0656	155.923	-0.577322706707412	1.03733008090195	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
642	latam	HEX5849	HEX5849-0013	Pepito Torres	not found	Mi Princesita	1QOtRNuNjR8F8fThUVcMHE	0	                         2014-04-25	0.548	0.485	0.879	3	-8.631	1	0.04	0.988	0.046	0.184	128.512	-0.771629434319711	0.684149619064298	4	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tierna	Slow_tempoMemories_of_somebody/something Visualize_a_mental_image Feel_pleasure	Harmony Feel_pleasure	0.9900990099009901	0.0
643	latam	HEX11869	HEX11869-0002	Carlos Cascante y su Tumbao	not found	Hablando en Serio	6m9w7pkW0xxJmC0leHrZm6	0	                         2011-08-13	0.824	0.798	0.852	2	-7.175	0	0.0334	0.443	9.17e-05	0.0695	99.014	2.06602425432312	1.08953626735861	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
644	latam	KHX2055	KHX2055-0007	Trio Contradanza	not found	La Pachanga	4FNYVw2q74qwXq0b1C8lUr	0	2007	0.555	0.505	0.761	5	-11.232	1	0.048	0.828	0.0	0.126	149.034	0.690051108549097	0.764374346389759	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
645	latam	HEX11869	HEX11869-0011	Carlos Cascante y su Tumbao	not found	Siempre Estare Contigo	1ombx8R3gSgsgtiKDdMQXm	0	                         2011-08-13	0.72	0.721	0.83	8	-6.951	1	0.0414	0.434	4.65e-06	0.0691	176.956	1.70442039007534	1.01092569305845	1	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	amor	Low_sound_level Slow_tempoConsonance	Consonance Lyrics	0.0	0.0
646	latam	HEX8517	HEX8517-0001	Compania Folclorica Matambu	not found	Juanas	1GlXO2kVoGw8KG0a73xxtk	7	                         2005-01-01	0.681	0.622	0.866	9	-9.651	0	0.0453	0.286	5.53e-06	0.135	97.267	1.23950113604248	1.13956117827689	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
647	latam	KHX2055	KHX2055-0017	Trio Contradanza	not found	Mi Fiesta	7BVLM729wsbZ74O4v2F8e6	0	2007	0.539	0.519	0.745	9	-10.016	1	0.0588	0.758	0.0	0.0916	89.207	0.755797265685057	0.707203019626006	1	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Amor	Slow_tempoMelody_contour	Lyrics	0.0	0.0
648	latam	KHX2007	KHX2007-0005	Chavela Vargas	not found	Vereda Tropical	026qZ5acPeMcd8SEo9C7JG	14	                         2014-02-19	0.621	0.407	0.378	2	-8.788	1	0.0568	0.803	2.19e-05	0.664	76.923	0.229828008597376	-0.60416428801759	2	8.0	0.0	2.0	5.0	1.0	1.0	5.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	Tristesa sadness tristeza Tristeza agobio natürlich triste Impostada	Lyrics Conditioned Slow_tempo Slow_tempo Dissonance Changes_in_sound_level Tempo_variability Vibrato pitch Slow_tempo Slow_tempo Changes_in_sound_levelLyrics Harmony Lyrics Melody_contour Dissonance Changes_in_sound_level mostly spoken pitch Note_durations Vibrato Goosebumps_or_chills	Emotion_is_contagious Associations_to_a_thought Lyrics Lyrics Tempo_variability Harmony Note_durations Lyrics Emotion_is_contagious	0.0	0.12484394506866417
649	latam	KHX2007	KHX2007-0004	Chavela Vargas	not found	Las Ciudades	0gcz571NoDItLJPPlYScZF	7	                         2014-02-19	0.589	0.377	0.172	6	-8.994	0	0.118	0.416	1.04e-06	0.123	76.018	0.088943386163176	-1.34024512010092	2	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Veenganza	Articulation_of_notes Melody_contourFacial_expressions Changes_in_sound_level Associations_to_a_thought	Changes_in_sound_level Lyrics Slow_tempo	0.9900990099009901	0.0
650	latam	KHX2055	KHX2055-0013	Trio Contradanza	not found	El incendio	6tT0PFnoFN1WWrO4at4h7w	0	2007	0.493	0.467	0.538	4	-11.575	1	0.0648	0.75	0.0	0.267	114.064	0.511597253465777	-0.032451020380055	2	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	triste Duda	Slow_tempo Slow_tempoMelody_contour Changes_in_sound_level	Visualize_a_mental_image Lyrics	0.49751243781094534	0.0
